,S_Pedro,S_Santiago,S_Juan,S_Andrés,S_Bartolomé,S_Tiago,S_Isca,S_Tadeo,S_Mateo,S_Felipe,S_Simón,S_Tomás
2020-09-23 18:01:00,4.888888888888889,5.977777777777778,-3.4444444444444446,0.6,-6.2444444444444445,8.533333333333333,2.2222222222222223,-2.488888888888889,-10.022222222222222,26.555555555555557,-16.133333333333333,-5.511111111111111
2020-09-23 18:02:00,4.955555555555556,6.177777777777778,-3.311111111111111,0.6222222222222222,-6.266666666666667,8.533333333333333,2.3555555555555556,-2.422222222222222,-10.155555555555555,26.555555555555557,-16.444444444444443,-5.533333333333333
2020-09-23 18:03:00,5.022222222222222,6.333333333333333,-3.1777777777777776,0.6,-6.266666666666667,8.555555555555555,2.466666666666667,-2.3333333333333335,-10.333333333333334,26.555555555555557,-16.755555555555556,-5.555555555555555
2020-09-23 18:04:00,5.088888888888889,6.488888888888889,-3.022222222222222,0.6,-6.266666666666667,8.555555555555555,2.533333333333333,-2.2888888888888888,-10.488888888888889,26.555555555555557,-17.022222222222222,-5.533333333333333
2020-09-23 18:05:00,5.177777777777778,6.6,-2.888888888888889,0.6,-6.222222222222222,8.533333333333333,2.6,-2.2444444444444445,-10.622222222222222,26.555555555555557,-17.288888888888888,-5.511111111111111
2020-09-23 18:06:00,5.2444444444444445,6.733333333333333,-2.7777777777777777,0.6,-6.155555555555556,8.533333333333333,2.7111111111111112,-2.2222222222222223,-10.777777777777779,26.533333333333335,-17.555555555555557,-5.511111111111111
2020-09-23 18:07:00,5.355555555555555,6.888888888888889,-2.688888888888889,0.5777777777777777,-6.133333333333334,8.555555555555555,2.8444444444444446,-2.2,-10.955555555555556,26.511111111111113,-17.8,-5.488888888888889
2020-09-23 18:08:00,5.488888888888889,7.022222222222222,-2.6444444444444444,0.5555555555555556,-6.111111111111111,8.577777777777778,2.9555555555555557,-2.2,-11.11111111111111,26.466666666666665,-18.022222222222222,-5.511111111111111
2020-09-23 18:09:00,5.644444444444445,7.155555555555556,-2.577777777777778,0.5333333333333333,-6.066666666666666,8.622222222222222,3.066666666666667,-2.2,-11.28888888888889,26.444444444444443,-18.244444444444444,-5.488888888888889
2020-09-23 18:10:00,5.822222222222222,7.266666666666667,-2.511111111111111,0.5111111111111111,-6.022222222222222,8.666666666666666,3.1777777777777776,-2.1555555555555554,-11.511111111111111,26.42222222222222,-18.444444444444443,-5.466666666666667
2020-09-23 18:11:00,6.0,7.355555555555555,-2.4444444444444446,0.4666666666666667,-6.022222222222222,8.733333333333333,3.311111111111111,-2.111111111111111,-11.755555555555556,26.444444444444443,-18.622222222222224,-5.444444444444445
2020-09-23 18:12:00,6.133333333333334,7.444444444444445,-2.3555555555555556,0.4666666666666667,-6.044444444444444,8.8,3.4,-2.066666666666667,-12.044444444444444,26.444444444444443,-18.8,-5.377777777777778
2020-09-23 18:13:00,6.266666666666667,7.488888888888889,-2.311111111111111,0.5111111111111111,-6.066666666666666,8.88888888888889,3.4444444444444446,-2.0444444444444443,-12.333333333333334,26.466666666666665,-18.933333333333334,-5.266666666666667
2020-09-23 18:14:00,6.377777777777778,7.555555555555555,-2.2666666666666666,0.5777777777777777,-6.044444444444444,8.977777777777778,3.4444444444444446,-2.0,-12.6,26.533333333333335,-19.044444444444444,-5.155555555555556
2020-09-23 18:15:00,6.488888888888889,7.6,-2.2444444444444445,0.6222222222222222,-6.022222222222222,9.044444444444444,3.466666666666667,-1.9777777777777779,-12.88888888888889,26.644444444444446,-19.155555555555555,-5.044444444444444
2020-09-23 18:16:00,6.6,7.622222222222222,-2.2222222222222223,0.7111111111111111,-5.977777777777778,9.11111111111111,3.511111111111111,-1.9777777777777779,-13.155555555555555,26.77777777777778,-19.288888888888888,-4.888888888888889
2020-09-23 18:17:00,6.688888888888889,7.688888888888889,-2.2222222222222223,0.7777777777777778,-5.911111111111111,9.155555555555555,3.511111111111111,-1.9555555555555555,-13.422222222222222,26.91111111111111,-19.444444444444443,-4.733333333333333
2020-09-23 18:18:00,6.777777777777778,7.7555555555555555,-2.1777777777777776,0.8444444444444444,-5.844444444444444,9.177777777777777,3.5555555555555554,-1.9333333333333333,-13.666666666666666,27.022222222222222,-19.57777777777778,-4.555555555555555
2020-09-23 18:19:00,6.822222222222222,7.866666666666666,-2.1555555555555554,0.9111111111111111,-5.8,9.222222222222221,3.5555555555555554,-1.9111111111111112,-13.911111111111111,27.155555555555555,-19.711111111111112,-4.355555555555555
2020-09-23 18:20:00,6.888888888888889,7.977777777777778,-2.088888888888889,0.9333333333333333,-5.777777777777778,9.222222222222221,3.577777777777778,-1.9333333333333333,-14.155555555555555,27.266666666666666,-19.844444444444445,-4.177777777777778
2020-09-23 18:21:00,6.955555555555556,8.066666666666666,-2.0,0.9777777777777777,-5.777777777777778,9.222222222222221,3.577777777777778,-1.9777777777777779,-14.4,27.377777777777776,-19.933333333333334,-3.9555555555555557
2020-09-23 18:22:00,7.0,8.155555555555555,-1.8888888888888888,1.0222222222222221,-5.733333333333333,9.244444444444444,3.6,-2.066666666666667,-14.666666666666666,27.511111111111113,-20.022222222222222,-3.7111111111111112
2020-09-23 18:23:00,7.044444444444444,8.2,-1.7777777777777777,1.0444444444444445,-5.711111111111111,9.222222222222221,3.577777777777778,-2.1555555555555554,-14.88888888888889,27.6,-20.08888888888889,-3.511111111111111
2020-09-23 18:24:00,7.088888888888889,8.244444444444444,-1.6444444444444444,1.1111111111111112,-5.688888888888889,9.222222222222221,3.533333333333333,-2.2666666666666666,-15.088888888888889,27.68888888888889,-20.11111111111111,-3.3333333333333335
2020-09-23 18:25:00,7.088888888888889,8.311111111111112,-1.511111111111111,1.1333333333333333,-5.711111111111111,9.222222222222221,3.466666666666667,-2.422222222222222,-15.244444444444444,27.8,-20.11111111111111,-3.1777777777777776
2020-09-23 18:26:00,7.044444444444444,8.333333333333334,-1.3777777777777778,1.1333333333333333,-5.711111111111111,9.244444444444444,3.4,-2.6222222222222222,-15.377777777777778,27.955555555555556,-20.11111111111111,-3.022222222222222
2020-09-23 18:27:00,7.0,8.311111111111112,-1.2666666666666666,1.1111111111111112,-5.733333333333333,9.244444444444444,3.3555555555555556,-2.7777777777777777,-15.511111111111111,28.155555555555555,-20.155555555555555,-2.888888888888889
2020-09-23 18:28:00,6.955555555555556,8.28888888888889,-1.1555555555555554,1.0888888888888888,-5.7555555555555555,9.244444444444444,3.3333333333333335,-2.933333333333333,-15.6,28.355555555555554,-20.177777777777777,-2.7555555555555555
2020-09-23 18:29:00,6.866666666666666,8.266666666666667,-1.0666666666666667,1.0888888888888888,-5.733333333333333,9.2,3.3333333333333335,-3.0444444444444443,-15.666666666666666,28.533333333333335,-20.2,-2.6444444444444444
2020-09-23 18:30:00,6.733333333333333,8.244444444444444,-0.9777777777777777,1.0888888888888888,-5.711111111111111,9.155555555555555,3.311111111111111,-3.1555555555555554,-15.733333333333333,28.733333333333334,-20.22222222222222,-2.533333333333333
2020-09-23 18:31:00,6.5777777777777775,8.244444444444444,-0.8888888888888888,1.1111111111111112,-5.688888888888889,9.155555555555555,3.3333333333333335,-3.2666666666666666,-15.8,28.933333333333334,-20.244444444444444,-2.4
2020-09-23 18:32:00,6.444444444444445,8.222222222222221,-0.8444444444444444,1.1555555555555554,-5.666666666666667,9.177777777777777,3.3555555555555556,-3.4,-15.844444444444445,29.155555555555555,-20.22222222222222,-2.2666666666666666
2020-09-23 18:33:00,6.333333333333333,8.2,-0.8222222222222222,1.2222222222222223,-5.666666666666667,9.155555555555555,3.4,-3.533333333333333,-15.866666666666667,29.4,-20.2,-2.111111111111111
2020-09-23 18:34:00,6.2444444444444445,8.133333333333333,-0.8,1.3333333333333333,-5.666666666666667,9.133333333333333,3.466666666666667,-3.6666666666666665,-15.911111111111111,29.644444444444446,-20.155555555555555,-1.9555555555555555
2020-09-23 18:35:00,6.177777777777778,8.044444444444444,-0.7555555555555555,1.4444444444444444,-5.644444444444445,9.133333333333333,3.5555555555555554,-3.7777777777777777,-15.933333333333334,29.844444444444445,-20.11111111111111,-1.7555555555555555
2020-09-23 18:36:00,6.111111111111111,7.911111111111111,-0.7111111111111111,1.5555555555555556,-5.5777777777777775,9.11111111111111,3.688888888888889,-3.8666666666666667,-16.0,30.022222222222222,-20.044444444444444,-1.6
2020-09-23 18:37:00,6.022222222222222,7.8,-0.6666666666666666,1.6666666666666667,-5.466666666666667,9.133333333333333,3.8222222222222224,-3.933333333333333,-16.044444444444444,30.177777777777777,-19.955555555555556,-1.488888888888889
2020-09-23 18:38:00,5.955555555555556,7.711111111111111,-0.6222222222222222,1.7777777777777777,-5.355555555555555,9.155555555555555,3.911111111111111,-4.044444444444444,-16.066666666666666,30.355555555555554,-19.866666666666667,-1.3555555555555556
2020-09-23 18:39:00,5.866666666666666,7.644444444444445,-0.5777777777777777,1.9111111111111112,-5.2,9.2,4.044444444444444,-4.133333333333334,-16.08888888888889,30.533333333333335,-19.8,-1.2444444444444445
2020-09-23 18:40:00,5.777777777777778,7.555555555555555,-0.5555555555555556,2.0444444444444443,-5.088888888888889,9.2,4.177777777777778,-4.222222222222222,-16.08888888888889,30.68888888888889,-19.68888888888889,-1.1777777777777778
2020-09-23 18:41:00,5.688888888888889,7.444444444444445,-0.5333333333333333,2.1555555555555554,-5.022222222222222,9.155555555555555,4.311111111111111,-4.311111111111111,-16.066666666666666,30.844444444444445,-19.57777777777778,-1.0888888888888888
2020-09-23 18:42:00,5.5777777777777775,7.377777777777778,-0.5333333333333333,2.2666666666666666,-4.977777777777778,9.066666666666666,4.4222222222222225,-4.377777777777778,-16.022222222222222,31.0,-19.488888888888887,-1.0444444444444445
2020-09-23 18:43:00,5.466666666666667,7.311111111111111,-0.4888888888888889,2.422222222222222,-4.933333333333334,8.955555555555556,4.533333333333333,-4.488888888888889,-15.977777777777778,31.2,-19.377777777777776,-0.9777777777777777
2020-09-23 18:44:00,5.355555555555555,7.222222222222222,-0.4444444444444444,2.5555555555555554,-4.888888888888889,8.866666666666667,4.688888888888889,-4.6,-15.955555555555556,31.42222222222222,-19.244444444444444,-0.8666666666666667
2020-09-23 18:45:00,5.2444444444444445,7.133333333333334,-0.35555555555555557,2.688888888888889,-4.844444444444444,8.777777777777779,4.844444444444444,-4.666666666666667,-15.933333333333334,31.622222222222224,-19.11111111111111,-0.7555555555555555
2020-09-23 18:46:00,5.155555555555556,7.066666666666666,-0.24444444444444444,2.8222222222222224,-4.8,8.688888888888888,4.977777777777778,-4.711111111111111,-15.911111111111111,31.8,-18.955555555555556,-0.6222222222222222
2020-09-23 18:47:00,5.044444444444444,7.0,-0.13333333333333333,2.933333333333333,-4.7555555555555555,8.577777777777778,5.111111111111111,-4.8,-15.911111111111111,31.977777777777778,-18.8,-0.5111111111111111
2020-09-23 18:48:00,4.888888888888889,6.955555555555556,-0.044444444444444446,3.088888888888889,-4.711111111111111,8.466666666666667,5.2444444444444445,-4.933333333333334,-15.911111111111111,32.15555555555556,-18.68888888888889,-0.4444444444444444
2020-09-23 18:49:00,4.733333333333333,6.911111111111111,0.0,3.2222222222222223,-4.644444444444445,8.355555555555556,5.4222222222222225,-5.022222222222222,-15.933333333333334,32.28888888888889,-18.622222222222224,-0.37777777777777777
2020-09-23 18:50:00,4.5777777777777775,6.888888888888889,0.022222222222222223,3.311111111111111,-4.6,8.222222222222221,5.6,-5.155555555555556,-16.0,32.44444444444444,-18.555555555555557,-0.3333333333333333
2020-09-23 18:51:00,4.444444444444445,6.844444444444444,0.06666666666666667,3.3555555555555556,-4.5777777777777775,8.11111111111111,5.733333333333333,-5.2444444444444445,-16.044444444444444,32.577777777777776,-18.466666666666665,-0.3111111111111111
2020-09-23 18:52:00,4.266666666666667,6.8,0.13333333333333333,3.4,-4.533333333333333,8.0,5.822222222222222,-5.311111111111111,-16.08888888888889,32.68888888888889,-18.4,-0.3333333333333333
2020-09-23 18:53:00,4.044444444444444,6.8,0.2222222222222222,3.466666666666667,-4.511111111111111,7.911111111111111,5.933333333333334,-5.377777777777778,-16.155555555555555,32.8,-18.377777777777776,-0.35555555555555557
2020-09-23 18:54:00,3.7777777777777777,6.822222222222222,0.28888888888888886,3.511111111111111,-4.511111111111111,7.777777777777778,6.022222222222222,-5.4222222222222225,-16.22222222222222,32.888888888888886,-18.333333333333332,-0.37777777777777777
2020-09-23 18:55:00,3.511111111111111,6.866666666666666,0.35555555555555557,3.5555555555555554,-4.533333333333333,7.644444444444445,6.066666666666666,-5.511111111111111,-16.288888888888888,32.977777777777774,-18.288888888888888,-0.4222222222222222
2020-09-23 18:56:00,3.2888888888888888,6.933333333333334,0.4666666666666667,3.577777777777778,-4.555555555555555,7.533333333333333,6.088888888888889,-5.622222222222222,-16.333333333333332,33.044444444444444,-18.266666666666666,-0.4666666666666667
2020-09-23 18:57:00,3.066666666666667,7.022222222222222,0.6,3.5555555555555554,-4.533333333333333,7.466666666666667,6.111111111111111,-5.777777777777778,-16.333333333333332,33.111111111111114,-18.288888888888888,-0.5111111111111111
2020-09-23 18:58:00,2.8222222222222224,7.111111111111111,0.7777777777777778,3.511111111111111,-4.488888888888889,7.4,6.177777777777778,-5.933333333333334,-16.355555555555554,33.17777777777778,-18.355555555555554,-0.5555555555555556
2020-09-23 18:59:00,2.577777777777778,7.2,0.9333333333333333,3.4444444444444446,-4.466666666666667,7.288888888888889,6.288888888888889,-6.088888888888889,-16.355555555555554,33.2,-18.42222222222222,-0.5555555555555556
2020-09-23 19:00:00,2.311111111111111,7.288888888888889,1.1333333333333333,3.3555555555555556,-4.4222222222222225,7.2,6.4,-6.222222222222222,-16.377777777777776,33.2,-18.488888888888887,-0.5111111111111111
2020-09-23 19:01:00,2.066666666666667,7.377777777777778,1.3555555555555556,3.2222222222222223,-4.377777777777778,7.133333333333334,6.533333333333333,-6.311111111111111,-16.42222222222222,33.2,-18.533333333333335,-0.5111111111111111
2020-09-23 19:02:00,1.8444444444444446,7.466666666666667,1.5555555555555556,3.1333333333333333,-4.355555555555555,7.066666666666666,6.711111111111111,-6.4222222222222225,-16.444444444444443,33.24444444444445,-18.533333333333335,-0.4888888888888889
2020-09-23 19:03:00,1.6,7.5777777777777775,1.7555555555555555,3.088888888888889,-4.333333333333333,7.022222222222222,6.866666666666666,-6.555555555555555,-16.444444444444443,33.31111111111111,-18.57777777777778,-0.4888888888888889
2020-09-23 19:04:00,1.3777777777777778,7.644444444444445,2.0,3.066666666666667,-4.311111111111111,6.933333333333334,7.022222222222222,-6.711111111111111,-16.488888888888887,33.355555555555554,-18.622222222222224,-0.4888888888888889
2020-09-23 19:05:00,1.1333333333333333,7.688888888888889,2.2444444444444445,3.088888888888889,-4.266666666666667,6.866666666666666,7.155555555555556,-6.866666666666666,-16.488888888888887,33.37777777777778,-18.622222222222224,-0.4888888888888889
2020-09-23 19:06:00,0.9111111111111111,7.733333333333333,2.488888888888889,3.088888888888889,-4.2,6.844444444444444,7.311111111111111,-7.044444444444444,-16.488888888888887,33.355555555555554,-18.644444444444446,-0.5111111111111111
2020-09-23 19:07:00,0.6888888888888889,7.777777777777778,2.7111111111111112,3.0444444444444443,-4.155555555555556,6.822222222222222,7.488888888888889,-7.2,-16.444444444444443,33.28888888888889,-18.644444444444446,-0.5777777777777777
2020-09-23 19:08:00,0.4666666666666667,7.822222222222222,2.888888888888889,2.977777777777778,-4.133333333333334,6.822222222222222,7.666666666666667,-7.333333333333333,-16.4,33.266666666666666,-18.666666666666668,-0.6
2020-09-23 19:09:00,0.26666666666666666,7.844444444444444,3.022222222222222,2.8666666666666667,-4.111111111111111,6.8,7.866666666666666,-7.4222222222222225,-16.4,33.266666666666666,-18.68888888888889,-0.6
2020-09-23 19:10:00,0.1111111111111111,7.866666666666666,3.111111111111111,2.7555555555555555,-4.066666666666666,6.733333333333333,8.066666666666666,-7.488888888888889,-16.42222222222222,33.28888888888889,-18.711111111111112,-0.6
2020-09-23 19:11:00,-0.044444444444444446,7.911111111111111,3.2,2.6444444444444444,-4.0,6.666666666666667,8.28888888888889,-7.533333333333333,-16.466666666666665,33.31111111111111,-18.733333333333334,-0.6
2020-09-23 19:12:00,-0.17777777777777778,8.0,3.2888888888888888,2.577777777777778,-3.933333333333333,6.5777777777777775,8.466666666666667,-7.6,-16.488888888888887,33.31111111111111,-18.755555555555556,-0.5555555555555556
2020-09-23 19:13:00,-0.3111111111111111,8.066666666666666,3.4,2.488888888888889,-3.911111111111111,6.444444444444445,8.622222222222222,-7.622222222222222,-16.533333333333335,33.31111111111111,-18.755555555555556,-0.5111111111111111
2020-09-23 19:14:00,-0.4444444444444444,8.155555555555555,3.488888888888889,2.4,-3.911111111111111,6.311111111111111,8.8,-7.666666666666667,-16.6,33.355555555555554,-18.8,-0.4444444444444444
2020-09-23 19:15:00,-0.5777777777777777,8.244444444444444,3.577777777777778,2.2888888888888888,-3.911111111111111,6.133333333333334,8.955555555555556,-7.688888888888889,-16.622222222222224,33.4,-18.88888888888889,-0.3333333333333333
2020-09-23 19:16:00,-0.6888888888888889,8.333333333333334,3.6666666666666665,2.1333333333333333,-3.911111111111111,5.933333333333334,9.066666666666666,-7.711111111111111,-16.644444444444446,33.44444444444444,-18.955555555555556,-0.26666666666666666
2020-09-23 19:17:00,-0.8,8.422222222222222,3.7777777777777777,2.0,-3.911111111111111,5.7555555555555555,9.177777777777777,-7.733333333333333,-16.68888888888889,33.46666666666667,-19.022222222222222,-0.2222222222222222
2020-09-23 19:18:00,-0.9555555555555556,8.533333333333333,3.8666666666666667,1.8888888888888888,-3.888888888888889,5.6,9.244444444444444,-7.8,-16.733333333333334,33.46666666666667,-19.044444444444444,-0.2
2020-09-23 19:19:00,-1.0888888888888888,8.644444444444444,3.977777777777778,1.7555555555555555,-3.8222222222222224,5.488888888888889,9.266666666666667,-7.911111111111111,-16.755555555555556,33.48888888888889,-19.08888888888889,-0.17777777777777778
2020-09-23 19:20:00,-1.2,8.755555555555556,4.044444444444444,1.6,-3.7777777777777777,5.355555555555555,9.244444444444444,-8.044444444444444,-16.8,33.53333333333333,-19.155555555555555,-0.15555555555555556
2020-09-23 19:21:00,-1.3555555555555556,8.866666666666667,4.133333333333334,1.4222222222222223,-3.7555555555555555,5.266666666666667,9.2,-8.222222222222221,-16.844444444444445,33.55555555555556,-19.244444444444444,-0.08888888888888889
2020-09-23 19:22:00,-1.511111111111111,8.933333333333334,4.2444444444444445,1.2444444444444445,-3.7555555555555555,5.177777777777778,9.133333333333333,-8.4,-16.866666666666667,33.577777777777776,-19.333333333333332,-0.022222222222222223
2020-09-23 19:23:00,-1.6666666666666667,9.022222222222222,4.311111111111111,1.1111111111111112,-3.7333333333333334,5.111111111111111,9.088888888888889,-8.555555555555555,-16.91111111111111,33.62222222222222,-19.377777777777776,0.0
2020-09-23 19:24:00,-1.7777777777777777,9.088888888888889,4.355555555555555,1.0,-3.7111111111111112,5.022222222222222,9.0,-8.688888888888888,-16.933333333333334,33.666666666666664,-19.4,0.044444444444444446
2020-09-23 19:25:00,-1.8888888888888888,9.133333333333333,4.377777777777778,0.8888888888888888,-3.688888888888889,4.977777777777778,8.911111111111111,-8.8,-16.933333333333334,33.733333333333334,-19.466666666666665,0.13333333333333333
2020-09-23 19:26:00,-2.022222222222222,9.2,4.355555555555555,0.7555555555555555,-3.6444444444444444,4.955555555555556,8.777777777777779,-8.88888888888889,-16.955555555555556,33.84444444444444,-19.533333333333335,0.24444444444444444
2020-09-23 19:27:00,-2.111111111111111,9.222222222222221,4.333333333333333,0.6,-3.6,4.955555555555556,8.622222222222222,-9.0,-16.955555555555556,33.93333333333333,-19.555555555555557,0.35555555555555557
2020-09-23 19:28:00,-2.1555555555555554,9.2,4.266666666666667,0.4222222222222222,-3.5555555555555554,4.955555555555556,8.466666666666667,-9.11111111111111,-16.955555555555556,34.0,-19.57777777777778,0.4888888888888889
2020-09-23 19:29:00,-2.2444444444444445,9.155555555555555,4.222222222222222,0.26666666666666666,-3.488888888888889,4.933333333333334,8.28888888888889,-9.222222222222221,-16.933333333333334,34.044444444444444,-19.6,0.6
2020-09-23 19:30:00,-2.311111111111111,9.11111111111111,4.133333333333334,0.08888888888888889,-3.422222222222222,4.911111111111111,8.088888888888889,-9.333333333333334,-16.88888888888889,34.111111111111114,-19.644444444444446,0.7111111111111111
2020-09-23 19:31:00,-2.422222222222222,9.066666666666666,4.022222222222222,-0.06666666666666667,-3.3777777777777778,4.888888888888889,7.911111111111111,-9.422222222222222,-16.866666666666667,34.15555555555556,-19.711111111111112,0.8444444444444444
2020-09-23 19:32:00,-2.511111111111111,9.0,3.911111111111111,-0.2,-3.311111111111111,4.888888888888889,7.688888888888889,-9.511111111111111,-16.844444444444445,34.22222222222222,-19.8,1.0
2020-09-23 19:33:00,-2.5555555555555554,8.955555555555556,3.8,-0.35555555555555557,-3.2444444444444445,4.911111111111111,7.488888888888889,-9.555555555555555,-16.8,34.28888888888889,-19.88888888888889,1.1555555555555554
2020-09-23 19:34:00,-2.6222222222222222,8.933333333333334,3.688888888888889,-0.4888888888888889,-3.1777777777777776,4.977777777777778,7.288888888888889,-9.622222222222222,-16.711111111111112,34.355555555555554,-19.955555555555556,1.3111111111111111
2020-09-23 19:35:00,-2.688888888888889,8.933333333333334,3.577777777777778,-0.6222222222222222,-3.1333333333333333,5.044444444444444,7.044444444444444,-9.644444444444444,-16.6,34.37777777777778,-20.0,1.488888888888889
2020-09-23 19:36:00,-2.8,8.955555555555556,3.4444444444444446,-0.7333333333333333,-3.066666666666667,5.088888888888889,6.844444444444444,-9.688888888888888,-16.511111111111113,34.422222222222224,-20.066666666666666,1.711111111111111
2020-09-23 19:37:00,-2.888888888888889,8.955555555555556,3.2888888888888888,-0.8222222222222222,-2.977777777777778,5.155555555555556,6.644444444444445,-9.777777777777779,-16.444444444444443,34.51111111111111,-20.133333333333333,1.9333333333333333
2020-09-23 19:38:00,-2.933333333333333,8.933333333333334,3.1333333333333333,-0.9111111111111111,-2.8666666666666667,5.222222222222222,6.466666666666667,-9.88888888888889,-16.355555555555554,34.62222222222222,-20.2,2.2
2020-09-23 19:39:00,-2.977777777777778,8.911111111111111,3.022222222222222,-0.9777777777777777,-2.7777777777777777,5.333333333333333,6.288888888888889,-10.0,-16.266666666666666,34.71111111111111,-20.244444444444444,2.422222222222222
2020-09-23 19:40:00,-3.0444444444444443,8.88888888888889,2.888888888888889,-1.0222222222222221,-2.688888888888889,5.4222222222222225,6.133333333333334,-10.066666666666666,-16.155555555555555,34.8,-20.31111111111111,2.6666666666666665
2020-09-23 19:41:00,-3.1555555555555554,8.822222222222223,2.7555555555555555,-1.0444444444444445,-2.5555555555555554,5.488888888888889,5.977777777777778,-10.11111111111111,-16.08888888888889,34.888888888888886,-20.355555555555554,2.911111111111111
2020-09-23 19:42:00,-3.2222222222222223,8.71111111111111,2.6222222222222222,-1.0444444444444445,-2.4444444444444446,5.511111111111111,5.844444444444444,-10.11111111111111,-16.066666666666666,35.022222222222226,-20.355555555555554,3.1555555555555554
2020-09-23 19:43:00,-3.2666666666666666,8.644444444444444,2.4444444444444446,-1.0444444444444445,-2.3555555555555556,5.555555555555555,5.666666666666667,-10.11111111111111,-16.066666666666666,35.13333333333333,-20.333333333333332,3.4
2020-09-23 19:44:00,-3.2888888888888888,8.6,2.2888888888888888,-1.0444444444444445,-2.2888888888888888,5.6,5.488888888888889,-10.11111111111111,-16.08888888888889,35.266666666666666,-20.333333333333332,3.6
2020-09-23 19:45:00,-3.3333333333333335,8.555555555555555,2.088888888888889,-1.0222222222222221,-2.2444444444444445,5.6,5.266666666666667,-10.133333333333333,-16.11111111111111,35.4,-20.31111111111111,3.8
2020-09-23 19:46:00,-3.4,8.533333333333333,1.9111111111111112,-0.9555555555555556,-2.2,5.5777777777777775,5.0,-10.2,-16.11111111111111,35.53333333333333,-20.31111111111111,4.044444444444444
2020-09-23 19:47:00,-3.466666666666667,8.511111111111111,1.7333333333333334,-0.8888888888888888,-2.1555555555555554,5.555555555555555,4.688888888888889,-10.222222222222221,-16.08888888888889,35.62222222222222,-20.31111111111111,4.266666666666667
2020-09-23 19:48:00,-3.488888888888889,8.488888888888889,1.5333333333333334,-0.8444444444444444,-2.1333333333333333,5.533333333333333,4.377777777777778,-10.2,-16.066666666666666,35.71111111111111,-20.266666666666666,4.488888888888889
2020-09-23 19:49:00,-3.488888888888889,8.511111111111111,1.288888888888889,-0.7777777777777778,-2.088888888888889,5.555555555555555,4.066666666666666,-10.155555555555555,-16.0,35.82222222222222,-20.22222222222222,4.733333333333333
2020-09-23 19:50:00,-3.4444444444444446,8.555555555555555,1.0222222222222221,-0.7555555555555555,-2.066666666666667,5.5777777777777775,3.8,-10.088888888888889,-15.977777777777778,35.955555555555556,-20.2,5.0
2020-09-23 19:51:00,-3.4,8.577777777777778,0.7333333333333333,-0.7333333333333333,-2.066666666666667,5.555555555555555,3.511111111111111,-10.0,-15.977777777777778,36.13333333333333,-20.177777777777777,5.288888888888889
2020-09-23 19:52:00,-3.311111111111111,8.622222222222222,0.4666666666666667,-0.7111111111111111,-2.066666666666667,5.533333333333333,3.2,-9.933333333333334,-16.022222222222222,36.355555555555554,-20.2,5.5777777777777775
2020-09-23 19:53:00,-3.2666666666666666,8.71111111111111,0.2,-0.6444444444444445,-2.0444444444444443,5.488888888888889,2.888888888888889,-9.88888888888889,-16.066666666666666,36.53333333333333,-20.177777777777777,5.844444444444444
2020-09-23 19:54:00,-3.2,8.8,-0.044444444444444446,-0.5555555555555556,-1.9777777777777779,5.466666666666667,2.5555555555555554,-9.844444444444445,-16.11111111111111,36.71111111111111,-20.155555555555555,6.066666666666666
2020-09-23 19:55:00,-3.1777777777777776,8.88888888888889,-0.28888888888888886,-0.4444444444444444,-1.9111111111111112,5.444444444444445,2.2222222222222223,-9.777777777777779,-16.155555555555555,36.86666666666667,-20.155555555555555,6.288888888888889
2020-09-23 19:56:00,-3.111111111111111,9.0,-0.5333333333333333,-0.3333333333333333,-1.8444444444444446,5.4222222222222225,1.8888888888888888,-9.71111111111111,-16.2,37.0,-20.177777777777777,6.488888888888889
2020-09-23 19:57:00,-3.066666666666667,9.11111111111111,-0.7555555555555555,-0.2222222222222222,-1.7333333333333334,5.444444444444445,1.5777777777777777,-9.622222222222222,-16.22222222222222,37.15555555555556,-20.177777777777777,6.666666666666667
2020-09-23 19:58:00,-3.0444444444444443,9.244444444444444,-1.0,-0.1111111111111111,-1.6222222222222222,5.466666666666667,1.288888888888889,-9.533333333333333,-16.266666666666666,37.31111111111111,-20.22222222222222,6.8
2020-09-23 19:59:00,-2.977777777777778,9.377777777777778,-1.2222222222222223,0.0,-1.488888888888889,5.488888888888889,0.9777777777777777,-9.444444444444445,-16.31111111111111,37.44444444444444,-20.22222222222222,6.911111111111111
2020-09-23 20:00:00,-2.8666666666666667,9.488888888888889,-1.4444444444444444,0.15555555555555556,-1.3111111111111111,5.555555555555555,0.7111111111111111,-9.377777777777778,-16.4,37.577777777777776,-20.177777777777777,7.0
2020-09-23 20:01:00,-2.7555555555555555,9.6,-1.6888888888888889,0.3333333333333333,-1.1777777777777778,5.622222222222222,0.4888888888888889,-9.28888888888889,-16.488888888888887,37.666666666666664,-20.155555555555555,7.111111111111111
2020-09-23 20:02:00,-2.688888888888889,9.733333333333333,-1.9333333333333333,0.4666666666666667,-1.0444444444444445,5.666666666666667,0.3111111111111111,-9.177777777777777,-16.6,37.733333333333334,-20.133333333333333,7.2444444444444445
2020-09-23 20:03:00,-2.6222222222222222,9.844444444444445,-2.1555555555555554,0.5777777777777777,-0.8888888888888888,5.688888888888889,0.17777777777777778,-9.066666666666666,-16.711111111111112,37.8,-20.155555555555555,7.377777777777778
